YEAR;MO;DY;HR;T2M;WS10M;WD10M;WS50M
2019;11;7;0;7,68;1,01;141,62;1,75
2019;11;7;1;7,94;1,28;141,94;2,13
2019;11;7;2;8,05;1,3;141,61;2,39
2019;11;7;3;8,13;1,32;138,37;2,58
2019;11;7;4;8,14;1,29;151,11;2,58
2019;11;7;5;8,23;1,32;155,87;2,57
2019;11;7;6;8,23;1,42;155,56;2,8
2019;11;7;7;8,7;1,36;154,47;2,57
2019;11;7;8;9,45;1,78;149,73;2,11
2019;11;7;9;10,01;1,91;163,64;2,2
2019;11;7;10;10,77;2,27;180,39;2,67
2019;11;7;11;11,32;2,38;196;2,7
2019;11;7;12;11,38;2,2;205,47;2,45
2019;11;7;13;11,37;1,95;209,03;2,15
2019;11;7;14;11,35;1,66;205,96;1,82
2019;11;7;15;11,1;1,15;195,73;1,36
2019;11;7;16;10,18;0,68;183,95;0,94
2019;11;7;17;9,79;0,51;168,52;0,65
2019;11;7;18;9,69;0,25;137,49;0,32
2019;11;7;19;9,44;0,4;29,6;0,53
2019;11;7;20;8,73;0,98;18,15;1,37
2019;11;7;21;7,91;1,43;23,49;2,07
2019;11;7;22;7,21;1,78;28,59;2,61
2019;11;7;23;6,25;2,03;29,03;2,9
2019;11;8;0;5,48;2,19;28,3;3,09
2019;11;8;1;5,04;2,26;28,78;3,18
2019;11;8;2;4,73;2,26;29,84;3,16
2019;11;8;3;4,44;2,28;33,8;3,18
2019;11;8;4;4,26;2,22;43,58;3,12
2019;11;8;5;4,01;2,12;55,37;2,92
2019;11;8;6;4,04;1,91;66,16;2,62
2019;11;8;7;5,27;1,59;75,49;2,37
2019;11;8;8;7,54;1,55;93,76;1,58
2019;11;8;9;10,61;2,15;179,58;2,6
2019;11;8;10;12,99;3,6;197,69;4,05
2019;11;8;11;14,12;4,54;196;5,09
2019;11;8;12;14,54;5,42;195,22;6,14
2019;11;8;13;14,3;5,99;195,74;6,88
2019;11;8;14;13,65;6,05;192,69;7,09
2019;11;8;15;12,61;5,47;185,57;6,69
2019;11;8;16;9,79;3,38;178,02;6,03
2019;11;8;17;7,65;3,05;172,78;5,97
2019;11;8;18;7,9;3,22;168,94;6,26
2019;11;8;19;9,21;4,24;164,17;6,21
2019;11;8;20;9,51;4,52;162,41;6,4
2019;11;8;21;9,57;4,83;163,65;7,02
2019;11;8;22;10,2;5,78;170,51;8,52
2019;11;8;23;10,71;6,56;179,05;9,42
2019;11;9;0;10,84;6,77;183,97;9,76
2019;11;9;1;10,8;6,59;184,97;9,51
2019;11;9;2;10,7;6;183,73;8,8
2019;11;9;3;10,61;5,64;181,35;8,52
2019;11;9;4;10,49;5,47;181,06;8,33
2019;11;9;5;10,59;5,33;181,18;7,94
2019;11;9;6;10,77;5,37;181,67;8,07
2019;11;9;7;11,26;5,89;184,11;8,15
2019;11;9;8;11,8;6,03;185,95;7,83
2019;11;9;9;12,43;6,73;187,8;8,51
2019;11;9;10;12,77;7,3;187,57;9,22
2019;11;9;11;12,85;7,34;184,7;9,23
2019;11;9;12;12,97;7,17;181,25;8,86
2019;11;9;13;12,8;6,82;177,05;8,49
2019;11;9;14;12,48;6,24;171,94;7,71
2019;11;9;15;11,83;4,92;167,53;6,39
2019;11;9;16;11,22;4,06;166,1;6,32
2019;11;9;17;11,01;3,82;163,83;6,08
2019;11;9;18;11,08;3,66;163;5,88
2019;11;9;19;11,19;3,35;167,75;5,62
2019;11;9;20;11,33;3,07;176,93;5,47
2019;11;9;21;11,18;1,97;187,52;4,11
2019;11;9;22;11,14;0,75;189,56;1,28
2019;11;9;23;10,43;0,71;173,66;1,11
2019;11;10;0;9,14;1,01;235,7;1,4
2019;11;10;1;7,23;1,55;276,08;2,82
2019;11;10;2;6,98;1,78;309,29;2,55
2019;11;10;3;5,2;1,26;335,82;1,83
2019;11;10;4;4,87;0,45;108,12;0,62
2019;11;10;5;3,98;1,89;145,78;2,9
2019;11;10;6;5,05;2,02;160,38;3,59
2019;11;10;7;6,81;2,24;172,78;4,37
2019;11;10;8;8,35;3,65;181,47;5,21
2019;11;10;9;9,12;5,07;188,78;6,31
2019;11;10;10;9,4;5,67;195,99;7,1
2019;11;10;11;9,55;5,87;203,46;7,28
2019;11;10;12;9,33;5,46;209,02;6,56
2019;11;10;13;8,93;4,69;211,01;5,57
2019;11;10;14;8,8;4,21;209,71;5
2019;11;10;15;8,26;3,19;203,49;3,86
2019;11;10;16;7,34;1,5;189,9;2,73
2019;11;10;17;6,51;1,54;183,49;2,63
2019;11;10;18;6,46;1,5;175,83;2,48
2019;11;10;19;6,28;1,48;159,55;2,35
2019;11;10;20;6,07;1,56;153,82;2,47
2019;11;10;21;6,18;1,59;151,3;2,6
2019;11;10;22;6,32;1,6;150,67;2,68
2019;11;10;23;6,3;1,6;147,79;2,62
2019;11;11;0;6,44;1,59;142;2,69
2019;11;11;1;6,4;1,63;131,11;2,74
2019;11;11;2;6,42;1,67;127,57;2,83
2019;11;11;3;6,43;1,68;120,14;2,82
2019;11;11;4;6,5;1,74;119,55;3,01
2019;11;11;5;6,47;1,77;118,49;2,98
2019;11;11;6;6,44;1,82;115,46;2,97
2019;11;11;7;7,01;1,69;111,36;3,04
2019;11;11;8;8,4;2,11;113,06;3,13
2019;11;11;9;9,14;2,71;120,85;3,13
2019;11;11;10;10,23;3,24;137,64;3,8
2019;11;11;11;10,97;3,82;154,43;4,65
2019;11;11;12;11,65;4,22;160,89;5,17
2019;11;11;13;11,84;4,34;163,06;5,29
2019;11;11;14;11,59;4;162,38;4,81
2019;11;11;15;11,08;2,9;155,02;3,93
2019;11;11;16;8,64;2,17;147,8;3,92
2019;11;11;17;7,05;2,28;147,99;3,59
2019;11;11;18;6,76;2,17;129,88;3,31
2019;11;11;19;6,38;2,1;114,85;3,11
2019;11;11;20;5,93;2,1;114,57;3,07
2019;11;11;21;5,51;2,03;104,95;2,89
2019;11;11;22;5,25;2,26;101,15;3,41
2019;11;11;23;5,37;2,42;97,79;3,63
2019;11;12;0;5,45;2,44;86,7;3,69
2019;11;12;1;5,48;2,65;81,7;4,15
2019;11;12;2;5,24;2,64;98,85;4,04
2019;11;12;3;6,05;2,96;129,65;5,87
2019;11;12;4;6,48;3,08;113,9;6,09
2019;11;12;5;7,28;3,43;124,52;7,03
2019;11;12;6;7,78;4,33;131,49;7,72
2019;11;12;7;8,87;5,32;130,12;8,8
2019;11;12;8;10,63;7,41;132,91;11,11
2019;11;12;9;11,99;9,24;142,25;13,29
2019;11;12;10;13,02;10,71;149,79;14,77
2019;11;12;11;13,33;11,29;150,7;15,3
2019;11;12;12;13,29;11,78;152,33;15,56
2019;11;12;13;13,12;12,26;157,05;15,67
2019;11;12;14;12,97;10,38;159,02;13,44
2019;11;12;15;12,68;9,31;158,84;12,17
2019;11;12;16;12,32;9,03;154,74;11,85
2019;11;12;17;12,14;9,06;154,34;12,05
2019;11;12;18;11,51;8,73;154,28;11,75
2019;11;12;19;11,15;8,4;154,6;11,5
2019;11;12;20;10,81;8,03;156;11,2
2019;11;12;21;10,65;7,47;155,02;10,39
2019;11;12;22;10,77;7,66;153,28;10,38
2019;11;12;23;11,04;7,7;150,86;10,63
2019;11;13;0;10,68;8,41;151,6;11,53
2019;11;13;1;10,26;8,09;150,98;10,81
2019;11;13;2;10,12;8,39;150,74;11,16
2019;11;13;3;9,89;8,93;148,27;11,68
2019;11;13;4;9,76;9,12;146,04;11,92
2019;11;13;5;9,83;9,55;144,55;12,57
2019;11;13;6;10,11;9,94;148,5;13,28
2019;11;13;7;10,8;10,59;155,42;13,84
2019;11;13;8;11,53;11;162,05;14,21
2019;11;13;9;12,2;11,32;167,93;14,43
2019;11;13;10;12,73;11,49;175,28;14,31
2019;11;13;11;12,65;10,94;182,95;13,59
2019;11;13;12;12,23;9,97;188,2;12,13
2019;11;13;13;12,05;8,71;191,53;10,74
2019;11;13;14;11,86;7,88;195,36;9,71
2019;11;13;15;11,37;6,38;199,97;7,84
2019;11;13;16;10,58;5,39;202,85;7,24
2019;11;13;17;8,9;3,28;202,71;5,94
2019;11;13;18;8,33;2,51;199,28;4,86
2019;11;13;19;7,72;2,3;192,53;4,04
2019;11;13;20;7,8;1,97;186,14;3,33
2019;11;13;21;7,83;1,71;175,54;2,75
2019;11;13;22;7,81;1,61;165,43;2,52
2019;11;13;23;7,88;1,52;156,07;2,29
2019;11;14;0;7,71;1,66;149,22;2,53
2019;11;14;1;7,55;1,76;138,6;2,65
2019;11;14;2;7,22;1,92;127,57;2,96
2019;11;14;3;7,02;2,01;121,65;3,2
2019;11;14;4;7,12;1,93;121,24;3,16
2019;11;14;5;7,33;1,74;123,12;2,98
2019;11;14;6;7,16;1,69;125,6;2,92
2019;11;14;7;7,5;1,65;126,33;2,88
2019;11;14;8;8,62;2,46;126,62;2,85
2019;11;14;9;9,73;3,15;144,81;3,72
2019;11;14;10;10,89;3,53;153,04;4,05
2019;11;14;11;11,94;3,67;161,1;4,19
2019;11;14;12;12,49;3,68;169,6;4,17
2019;11;14;13;12,26;3,37;176,41;3,81
2019;11;14;14;11,69;2,82;177,62;3,33
2019;11;14;15;10,69;1,79;172,97;2,67
2019;11;14;16;8,48;1,48;159,55;2,17
2019;11;14;17;7,37;1,54;141,79;2,13
2019;11;14;18;6,61;1,67;130,25;2,31
2019;11;14;19;5,9;1,8;126,52;2,51
2019;11;14;20;5,3;1,9;125,46;2,66
2019;11;14;21;4,73;2,03;124;2,85
2019;11;14;22;4,31;2,13;123,81;3,04
2019;11;14;23;4,53;2,15;127,16;3,23
2019;11;15;0;5,97;1,99;134,36;3,65
2019;11;15;1;6,8;2,04;141,99;4,16
2019;11;15;2;7,05;2,18;147,45;4,51
2019;11;15;3;5,48;2,55;147,53;4,5
2019;11;15;4;5,19;2,75;145,18;5,09
2019;11;15;5;5,56;2,76;144,91;5,46
2019;11;15;6;5,79;2,9;145,2;5,9
2019;11;15;7;7,07;3,15;148,28;6,35
2019;11;15;8;9,32;4,66;153,86;6,79
2019;11;15;9;10,33;5,49;156,61;7,2
2019;11;15;10;11,19;7,09;162,94;9,03
2019;11;15;11;11,82;8,17;166,46;10,23
2019;11;15;12;12,16;8,73;168,96;10,89
2019;11;15;13;12,3;8,82;168,45;10,99
2019;11;15;14;12,09;7,99;165,57;9,73
2019;11;15;15;11,73;7,24;163,72;9,44
2019;11;15;16;11,27;7,9;166,03;10,51
2019;11;15;17;11;8,26;168,88;10,94
2019;11;15;18;10,66;8,27;170,43;10,95
2019;11;15;19;10,65;8,24;170,89;10,93
2019;11;15;20;10,84;8,49;171,64;11,13
2019;11;15;21;10,97;8,54;172,01;11,14
2019;11;15;22;11,29;8,54;171;11,14
2019;11;15;23;11,55;8,66;171,12;11,33
2019;11;16;0;11,83;9,07;171,48;11,84
2019;11;16;1;12,2;9,5;172,25;12,34
2019;11;16;2;12,4;9,48;172,52;12,29
2019;11;16;3;12,42;9,36;172,66;12,12
2019;11;16;4;12,34;8,93;171,91;11,69
2019;11;16;5;12,13;8,19;169,67;10,8
2019;11;16;6;12,05;7,63;166,92;10,24
2019;11;16;7;12,05;7,3;164,61;9,81
2019;11;16;8;12,53;7,38;162,31;9,51
2019;11;16;9;13,05;7,56;162,69;9,6
2019;11;16;10;13,59;7,88;164,59;10,01
2019;11;16;11;13,98;8,24;166,5;10,51
2019;11;16;12;13,96;8,05;167,66;10,26
2019;11;16;13;13,72;7,19;167,25;9,2
2019;11;16;14;13,26;6,36;163,44;8,48
2019;11;16;15;12,62;5,58;159,94;8
2019;11;16;16;11,51;4,68;158,87;7,84
2019;11;16;17;10,57;4,32;157,56;7,95
2019;11;16;18;10,23;4,46;156,35;8,16
2019;11;16;19;10,23;4,79;157,24;8,39
2019;11;16;20;10,62;5,5;159,04;8,65
2019;11;16;21;10,74;5,86;159,97;8,8
2019;11;16;22;10,76;5,86;158,5;8,66
2019;11;16;23;10,78;5,75;156,61;8,53
2019;11;17;0;10,85;5,89;156,22;8,67
2019;11;17;1;10,94;5,83;155,77;8,59
2019;11;17;2;11,05;6,37;156,42;9,33
2019;11;17;3;11,2;6,71;157,32;9,63
2019;11;17;4;11,23;6,73;156,62;9,66
2019;11;17;5;11,22;6,79;155,44;9,76
2019;11;17;6;11,23;6,83;153,79;9,86
2019;11;17;7;11,4;6,85;152,85;9,8
2019;11;17;8;11,96;7,1;152,14;9,74
2019;11;17;9;12,58;7,49;152,02;9,9
2019;11;17;10;12,95;7,43;151,85;9,78
2019;11;17;11;13,46;7,38;153,11;9,45
2019;11;17;12;13,72;7,53;155,67;9,6
2019;11;17;13;13,45;7,41;155,98;9,58
2019;11;17;14;13,05;7,18;152,93;9,52
2019;11;17;15;12,59;7,08;149,19;9,72
2019;11;17;16;11,94;7,14;147,82;10,05
2019;11;17;17;11,64;7,44;149,8;10,27
2019;11;17;18;11,66;7,87;153,33;10,62
2019;11;17;19;11,74;8,39;154,22;11,09
2019;11;17;20;11,94;8,9;155,08;11,59
2019;11;17;21;12,17;8,59;159,22;10,96
2019;11;17;22;12,47;7,53;171,89;9,68
2019;11;17;23;12,15;6,75;190,95;8,61
2019;11;18;0;10,9;6,16;210,34;7,59
2019;11;18;1;9,33;5,65;221,02;6,9
2019;11;18;2;8,55;4,44;215,76;5,53
2019;11;18;3;8,58;3,54;187,86;4,63
2019;11;18;4;8,47;3,3;179,73;5,1
2019;11;18;5;8,43;3,1;181,88;5,14
2019;11;18;6;8,64;3,15;187,83;5,16
2019;11;18;7;8,87;3;195,7;4,83
2019;11;18;8;9,42;3,11;199,98;4,29
2019;11;18;9;10,27;3,87;206,77;4,66
2019;11;18;10;11,08;4,02;208,96;4,58
2019;11;18;11;11,51;3,88;203,21;4,34
2019;11;18;12;11,65;3,93;196,42;4,34
2019;11;18;13;11,48;3,76;189,58;4,18
2019;11;18;14;11,08;3,51;178,09;3,97
2019;11;18;15;10,15;2,75;166,71;3,78
2019;11;18;16;7,68;2,11;159,62;3,79
2019;11;18;17;7,12;2,21;157,15;3,95
2019;11;18;18;7,07;2,19;155,73;4,08
2019;11;18;19;6,22;2,24;153,97;3,72
2019;11;18;20;5,33;2,08;145,24;3,06
2019;11;18;21;4,94;1,97;134,52;2,9
2019;11;18;22;5,08;1,94;122,15;2,95
2019;11;18;23;5,4;1,89;114,13;3,17
2019;11;19;0;5,21;1,98;115,96;3,36
2019;11;19;1;4,64;2,1;117,42;3,43
2019;11;19;2;4,66;2,08;116,37;3,36
2019;11;19;3;5,26;1,97;118,09;3,64
2019;11;19;4;5,69;2,06;125,26;4,11
2019;11;19;5;6,15;2,15;130,74;4,4
2019;11;19;6;6,58;2,15;130,87;4,48
2019;11;19;7;6,96;2,2;133,71;4,64
2019;11;19;8;8,48;2,8;136,24;4,47
2019;11;19;9;9,86;3,71;140,38;4,53
2019;11;19;10;11,09;4,48;147,75;5,38
2019;11;19;11;11,82;4,69;151,85;5,59
2019;11;19;12;11,76;4,15;152,52;5,07
2019;11;19;13;11,74;3,44;149,53;4,29
2019;11;19;14;11,58;2,66;144,21;3,89
2019;11;19;15;10,57;1,9;138,5;3,88
2019;11;19;16;8,59;2,33;134,32;3,85
2019;11;19;17;8,35;2,45;136,81;4,24
2019;11;19;18;8,6;2,5;141,98;4,75
2019;11;19;19;8,08;2,5;140,7;4,65
2019;11;19;20;7,72;2,41;130,14;4,52
2019;11;19;21;7,74;2,2;114,56;4,2
2019;11;19;22;7,96;2,11;107,49;4,22
2019;11;19;23;8,19;2,01;100,52;4,06
2019;11;20;0;7,87;1,97;72,43;3,65
2019;11;20;1;7,39;2,11;86,38;3,98
2019;11;20;2;7,68;2,09;83,35;4,15
2019;11;20;3;7,65;2,4;72,98;4,84
2019;11;20;4;7,97;3,03;85,26;5,88
2019;11;20;5;8,57;4,63;112,23;7,07
2019;11;20;6;9,39;5,6;144,82;7,76
2019;11;20;7;9,69;6,4;171,93;8,68
2019;11;20;8;8,95;6,03;184,23;7,97
2019;11;20;9;8,83;6,27;184,07;7,77
2019;11;20;10;9,2;6,68;181,14;8,18
2019;11;20;11;8,76;6,37;180,35;7,76
2019;11;20;12;8,44;6,4;180;7,91
2019;11;20;13;8,3;6,56;178,57;8,22
2019;11;20;14;8,07;6,33;176,68;7,85
2019;11;20;15;7,98;6,09;179,12;7,89
2019;11;20;16;8,02;6,46;183,81;8,51
2019;11;20;17;8,18;6,56;188,83;8,55
2019;11;20;18;8,32;5,99;194,44;7,84
2019;11;20;19;8,39;5,2;200,31;7,17
2019;11;20;20;8,06;3,92;205,75;6,2
2019;11;20;21;7,69;2,53;209,17;4,89
2019;11;20;22;7;2,22;210,17;4
2019;11;20;23;6,21;2,21;210,37;3,64
2019;11;21;0;6,27;1,8;207,34;2,73
2019;11;21;1;6,4;1,38;199,46;2,05
2019;11;21;2;6,11;1,15;186,64;1,68
2019;11;21;3;5,98;1,05;167,94;1,51
2019;11;21;4;5,73;1,08;144,13;1,56
2019;11;21;5;5,68;1,26;131,49;1,8
2019;11;21;6;5,58;1,54;127,8;2,13
2019;11;21;7;5,69;1,71;129,44;2,39
2019;11;21;8;7,52;1,65;139,99;2,74
2019;11;21;9;9,05;2,36;153,86;3,1
2019;11;21;10;9,59;3,14;165,76;3,95
2019;11;21;11;9,93;3,58;171,83;4,26
2019;11;21;12;9,89;3,64;175,82;4,28
2019;11;21;13;9,45;3,24;177,23;3,82
2019;11;21;14;9,07;2,96;175;3,41
2019;11;21;15;8,26;1,89;170,23;2,86
2019;11;21;16;6,8;1,59;161,03;2,69
2019;11;21;17;6,01;1,73;154,01;2,69
2019;11;21;18;5,69;1,75;148,51;2,67
2019;11;21;19;5,48;1,73;145,88;2,59
2019;11;21;20;5,4;1,68;146,01;2,5
2019;11;21;21;5,48;1,59;147,64;2,41
2019;11;21;22;5,42;1,59;146,23;2,45
2019;11;21;23;5,48;1,55;143,01;2,37
2019;11;22;0;5,53;1,49;139,04;2,26
2019;11;22;1;5,52;1,44;131,92;2,12
2019;11;22;2;5,51;1,42;127,63;2,11
2019;11;22;3;5,55;1,4;126,17;2,09
2019;11;22;4;5,57;1,28;115,78;1,82
2019;11;22;5;5,61;1,21;104,57;1,76
2019;11;22;6;5,71;1,16;99,65;1,78
2019;11;22;7;6,08;1,14;98,3;1,89
2019;11;22;8;6,77;1,72;99,12;1,9
2019;11;22;9;7,41;1,88;113,48;2,06
2019;11;22;10;8,52;2,12;129,91;2,35
2019;11;22;11;9,56;2,32;141,43;2,6
2019;11;22;12;10,44;2,53;152,96;2,83
2019;11;22;13;10,67;2,66;160,61;2,96
2019;11;22;14;10,39;2,62;165,34;2,97
2019;11;22;15;9,28;1,7;169,93;2,58
2019;11;22;16;7;1,58;171,47;2,22
2019;11;22;17;6,27;1,54;162,02;2,1
2019;11;22;18;5,69;1,61;148,08;2,19
2019;11;22;19;5,12;1,76;137,52;2,43
2019;11;22;20;4,57;1,88;129,59;2,62
2019;11;22;21;4,04;1,94;122,86;2,71
2019;11;22;22;3,73;1,97;119,21;2,77
2019;11;22;23;3,55;1,99;116,57;2,84
2019;11;23;0;3,6;2,01;115,57;2,98
2019;11;23;1;4,06;2,05;123,99;3,37
2019;11;23;2;4,66;2,23;138,98;3,94
2019;11;23;3;4,99;2,36;144,15;4,28
2019;11;23;4;4,9;2,5;145,96;4,58
2019;11;23;5;5;2,52;147,15;4,67
2019;11;23;6;5,16;2,49;145,11;4,78
2019;11;23;7;5,76;2,5;144,03;5,1
2019;11;23;8;7,44;3,26;140,74;4,93
2019;11;23;9;8,3;3,97;139,31;4,83
2019;11;23;10;9,23;4,53;143,9;5,39
2019;11;23;11;10,36;5,25;153,97;6,18
2019;11;23;12;10,72;5,48;159,47;6,43
2019;11;23;13;10,7;5,59;160,91;6,6
2019;11;23;14;10,37;5,32;158,56;6,46
2019;11;23;15;9,51;3,85;153,38;5,63
2019;11;23;16;7,81;2,82;148,95;5,91
2019;11;23;17;7,67;3,11;146,47;6,28
2019;11;23;18;7,43;3;142,95;6,14
2019;11;23;19;7,76;3,53;144,37;6,57
2019;11;23;20;8,04;3,89;146,15;6,8
2019;11;23;21;8,49;4,32;150,14;7,17
2019;11;23;22;8,91;4,54;152,11;7,33
2019;11;23;23;9,07;4,49;151,16;7,3
2019;11;24;0;9,19;4,49;149,91;7,3
2019;11;24;1;9,34;4,62;149,19;7,45
2019;11;24;2;9,46;4,79;147,79;7,63
2019;11;24;3;9,51;4,86;145,29;7,51
2019;11;24;4;9,34;4,14;141,05;6,72
2019;11;24;5;8,84;3,58;140,31;6,68
2019;11;24;6;8,56;3,14;138,83;6,34
2019;11;24;7;8,59;2,89;137,41;5,94
2019;11;24;8;9,9;3,43;134,45;5,42
2019;11;24;9;10,55;3,87;132,22;5,01
2019;11;24;10;10,87;4,31;132,13;5,26
2019;11;24;11;11,53;4,92;132,43;5,9
2019;11;24;12;12,11;5,23;132,46;6,27
2019;11;24;13;12,43;5,13;130,87;6,19
2019;11;24;14;12,26;4,37;127,16;5,69
2019;11;24;15;11,17;2,82;121,53;5,3
2019;11;24;16;9,23;2,67;115,51;5,11
2019;11;24;17;8,99;2,68;106,75;4,84
2019;11;24;18;8,37;2,71;97,97;4,48
2019;11;24;19;7,92;2,71;91,65;4,3
2019;11;24;20;7,58;2,73;85,4;4,2
2019;11;24;21;7,22;2,81;83,45;4,32
2019;11;24;22;6,77;2,79;78,53;4,13
2019;11;24;23;6,13;2,72;65,57;3,95
2019;11;25;0;5,39;2,83;58,68;4,22
2019;11;25;1;4,72;2,97;55,06;4,63
2019;11;25;2;4,16;3,09;52,61;4,95
2019;11;25;3;3,78;3,14;50,85;5,16
2019;11;25;4;3,48;3,16;47,31;5,34
2019;11;25;5;3,21;3,17;44,1;5,6
2019;11;25;6;3,01;3,16;42,29;5,71
2019;11;25;7;3,35;3,13;41,86;5,81
2019;11;25;8;6,08;4,22;40,42;5,19
2019;11;25;9;7,94;4,26;39,71;4,25
2019;11;25;10;10,25;3,62;42,81;3,67
2019;11;25;11;12,74;2,9;54,86;3,12
2019;11;25;12;13,46;2,54;55,67;2,84
2019;11;25;13;13,47;2,56;48,72;2,92
2019;11;25;14;12,97;2,59;43,17;3,17
2019;11;25;15;11,25;1,97;34,82;3,45
2019;11;25;16;7,85;2,62;27,56;4,12
2019;11;25;17;6,31;2,94;27,25;5
2019;11;25;18;5,44;3,09;30,52;5,81
2019;11;25;19;4,66;3,78;36,35;6,39
2019;11;25;20;4,12;4,34;41,93;6,62
2019;11;25;21;3,68;4,29;43,97;6,6
2019;11;25;22;3,31;4,06;43,99;6,55
2019;11;25;23;2,98;3,75;43,65;6,4
2019;11;26;0;2,63;3,46;42,71;6,23
2019;11;26;1;2,34;3,3;42,12;6,12
2019;11;26;2;2,13;3,27;42,96;6,1
2019;11;26;3;1,95;3,26;45,19;6,09
2019;11;26;4;1,77;3,26;47,91;6,1
2019;11;26;5;1,58;3,24;49,79;6,04
2019;11;26;6;1,42;3,16;51,12;5,88
2019;11;26;7;1,9;3,03;52,13;5,6
2019;11;26;8;4,8;3,94;56,4;4,73
2019;11;26;9;6,89;3,84;62,65;4,08
2019;11;26;10;8,98;3,15;72,51;3,34
2019;11;26;11;10,95;2,01;94,67;2,19
2019;11;26;12;11,94;1,19;121,61;1,34
2019;11;26;13;12,28;0,84;143,66;0,93
2019;11;26;14;12,02;0,6;154,76;0,67
2019;11;26;15;11,13;0,32;165,96;0,41
2019;11;26;16;9,74;0,28;139,57;0,34
2019;11;26;17;8,86;0,51;102,34;0,63
2019;11;26;18;8,08;0,82;103,77;1,04
2019;11;26;19;7,17;1,02;121,87;1,31
2019;11;26;20;6,11;1,15;144,14;1,54
2019;11;26;21;5,73;1,4;160,15;1,96
2019;11;26;22;6,17;1,48;168,39;2,16
2019;11;26;23;6,46;1,53;173,24;2,28
2019;11;27;0;6,74;1,57;178,58;2,41
2019;11;27;1;6,97;1,64;181,09;2,56
2019;11;27;2;7,11;1,71;183,67;2,7
2019;11;27;3;7,13;1,76;188,92;2,82
2019;11;27;4;6,98;1,87;192,06;3,07
2019;11;27;5;6,81;1,94;190,9;3,2
2019;11;27;6;7,07;1,94;187,15;3,34
2019;11;27;7;7,09;2;183,37;3,51
2019;11;27;8;8,33;2,23;181,21;3,65
2019;11;27;9;9,18;3,4;183,16;4,07
2019;11;27;10;9,92;4,21;187,24;4,85
2019;11;27;11;10,22;4,48;187,11;5,21
2019;11;27;12;10,19;4,72;182,56;5,59
2019;11;27;13;10,07;4,82;179,91;5,72
2019;11;27;14;10,04;4,91;178,91;5,79
2019;11;27;15;9,76;4,59;180,29;5,99
2019;11;27;16;9,66;4,91;183,19;6,82
2019;11;27;17;9,83;5,22;184,64;7,14
2019;11;27;18;10,08;5,45;186;7,54
2019;11;27;19;10,33;5,72;189,28;7,92
2019;11;27;20;10;5,52;195,43;7,91
2019;11;27;21;9,51;4,77;198,82;7,65
2019;11;27;22;9,09;4,34;200,88;7,79
2019;11;27;23;8,51;3,85;200,57;7,62
2019;11;28;0;8,3;3,77;200,39;7,56
2019;11;28;1;8,98;4,15;197,41;7,45
2019;11;28;2;9,89;4,6;193,07;7,01
2019;11;28;3;10,16;4,68;190,88;7,09
2019;11;28;4;10,35;4,66;191,01;6,98
2019;11;28;5;10,44;4,67;191,97;7,02
2019;11;28;6;10,31;4,25;194,47;6,98
2019;11;28;7;10,46;4,19;195,59;6,74
2019;11;28;8;11,09;4,56;197,44;6,54
2019;11;28;9;11,38;4,91;203,34;6,41
2019;11;28;10;11,3;4,89;206,36;6,02
2019;11;28;11;11,18;4,46;209,84;5,36
2019;11;28;12;11,12;4,02;212,3;4,75
2019;11;28;13;10,87;3,39;217,13;3,97
2019;11;28;14;10,4;2,2;220,98;3,06
2019;11;28;15;9,37;1,54;222,12;2,81
2019;11;28;16;8,15;1,71;223,89;2,7
2019;11;28;17;7,8;1,72;231,83;2,68
2019;11;28;18;7,41;1,8;238,52;2,8
2019;11;28;19;7,03;1,91;236,83;3,02
2019;11;28;20;6,76;1,94;237,65;3,1
2019;11;28;21;6,56;1,92;231,27;3,09
2019;11;28;22;6,3;2;227,38;3,22
2019;11;28;23;6,7;2,18;239,21;3,96
2019;11;29;0;7,5;2,2;248,35;4,49
2019;11;29;1;7,64;2,23;253,92;4,59
2019;11;29;2;7,17;2,32;257,37;4,55
2019;11;29;3;6,33;2,49;260,06;4,49
2019;11;29;4;5,39;2,64;262,52;4,51
2019;11;29;5;5,07;2,49;257,88;4,07
2019;11;29;6;4,95;2,43;250,46;3,94
2019;11;29;7;5,3;2,39;246,28;4,02
2019;11;29;8;7,57;2,17;245,74;4,08
2019;11;29;9;9,18;3,69;249,69;4,6
2019;11;29;10;10,02;4,19;250,18;4,85
2019;11;29;11;10,58;4,6;247,66;5,27
2019;11;29;12;10,75;4,98;246,7;5,71
2019;11;29;13;10,53;4,87;244,22;5,63
2019;11;29;14;10,05;4,34;240,57;5,18
2019;11;29;15;9,01;2,6;233,2;4,35
2019;11;29;16;7,21;2,15;223,97;3,95
2019;11;29;17;6,64;2,03;215,46;3,39
2019;11;29;18;6,37;1,82;201,62;2,85
2019;11;29;19;6,36;1,63;189,64;2,57
2019;11;29;20;6,15;1,53;181,75;2,37
2019;11;29;21;6,14;1,42;176,23;2,21
2019;11;29;22;6,11;1,53;176,79;2,56
2019;11;29;23;6,15;1,7;188,73;3,03
2019;11;30;0;6,18;1,84;211,26;3,35
2019;11;30;1;6,2;2,04;231,68;4,03
2019;11;30;2;6,48;2,13;255,35;4,36
2019;11;30;3;6,37;1,78;297,24;3,35
2019;11;30;4;5,26;1,96;354,04;3,44
2019;11;30;5;3,64;2,42;26,9;4,35
2019;11;30;6;2,85;3,18;29,9;5,42
2019;11;30;7;2,67;4,53;30,73;6,56
