YEAR;MO;DY;HR;T2M;WS10M;WD10M;WS50M
2019;10;7;1;2,42;2,19;67,55;4,01
2019;10;7;2;2,88;1,96;69,68;3,89
2019;10;7;3;2,82;1,89;73,66;3,89
2019;10;7;4;2,58;1,97;75,52;4,02
2019;10;7;5;2,61;1,98;72,78;4,2
2019;10;7;6;3,16;2,45;66,95;4,3
2019;10;7;7;4,89;3,56;60,68;4,04
2019;10;7;8;7,12;3,97;60,76;4,45
2019;10;7;9;9,77;4,5;63,03;5,34
2019;10;7;10;11,85;4,86;63,35;5,91
2019;10;7;11;13,09;4,98;60,1;6,09
2019;10;7;12;13,76;4,99;56,48;6,11
2019;10;7;13;13,76;4,91;53,6;6,03
2019;10;7;14;13,12;4,92;50,02;6,17
2019;10;7;15;12,01;5,18;45,73;6,76
2019;10;7;16;10,42;5,18;41,88;7,2
2019;10;7;17;8,07;4,67;39,63;7,38
2019;10;7;18;6,48;4,82;39,21;7,54
2019;10;7;19;5,35;5,27;43,08;7,84
2019;10;7;20;4,43;5,42;45;7,82
2019;10;7;21;3,8;5,57;45,34;7,92
2019;10;7;22;3,36;5,57;45,85;7,91
2019;10;7;23;3,01;5,41;46,46;7,7
2019;10;8;0;2,72;5,27;47,34;7,56
2019;10;8;1;2,33;4,92;47,57;7,11
2019;10;8;2;1,9;4,56;46,18;6,68
2019;10;8;3;1,43;4,28;43,82;6,31
2019;10;8;4;1,06;4,28;44,41;6,34
2019;10;8;5;0,79;4,28;46,78;6,38
2019;10;8;6;1,22;4,38;49,12;6,24
2019;10;8;7;4,04;4,89;53,06;5,82
2019;10;8;8;7,3;5,53;67,21;6,72
2019;10;8;9;10,08;4,62;71,87;5,48
2019;10;8;10;12,34;3,51;74,23;4,12
2019;10;8;11;14,06;2,51;79,77;2,97
2019;10;8;12;15,18;1,77;91,01;2,16
2019;10;8;13;15,74;1,32;115,2;1,7
2019;10;8;14;15,8;1,19;149,74;1,55
2019;10;8;15;15,23;1,29;180,35;1,63
2019;10;8;16;13,55;1,09;191,95;1,69
2019;10;8;17;11,15;1,24;197,98;1,68
2019;10;8;18;9,84;1,4;201,27;1,87
2019;10;8;19;8,6;1,59;205,05;2,13
2019;10;8;20;7,51;1,72;206,8;2,32
2019;10;8;21;6,6;1,79;205,33;2,44
2019;10;8;22;6,01;1,74;201,85;2,37
2019;10;8;23;5,45;1,73;198,43;2,36
2019;10;9;0;4,92;1,75;195,77;2,41
2019;10;9;1;4,45;1,81;195,23;2,53
2019;10;9;2;4,27;1,91;193,75;2,67
2019;10;9;3;3,9;2;189,9;2,83
2019;10;9;4;3,64;2,11;183,81;3,01
2019;10;9;5;3,44;2,24;180,2;3,22
2019;10;9;6;4,01;2,2;177,96;3,39
2019;10;9;7;8,64;2,02;175,57;3,11
2019;10;9;8;12,08;3,38;189,05;4,37
2019;10;9;9;14,32;4,42;198,85;5,51
2019;10;9;10;15,85;4,97;203,91;6,14
2019;10;9;11;16,88;5,29;207,13;6,5
2019;10;9;12;17,35;5,44;208,41;6,68
2019;10;9;13;17,36;5,42;208,41;6,69
2019;10;9;14;16,88;5,31;207,62;6,63
2019;10;9;15;15,94;4,98;206,24;6,36
2019;10;9;16;14,18;3,73;204,26;5,7
2019;10;9;17;10,27;2,53;201,01;5,05
2019;10;9;18;8,65;2,42;194,22;4,6
2019;10;9;19;8,01;2,45;187,87;4,68
2019;10;9;20;7,86;2,53;188,18;4,71
2019;10;9;21;7,79;2,47;191,66;4,46
2019;10;9;22;8,26;2,4;189,95;4,5
2019;10;9;23;9,94;2,72;190,6;5,53
2019;10;10;0;10,76;2,89;191,71;5,92
2019;10;10;1;10,98;2,81;193,5;5,68
2019;10;10;2;10,93;2,65;194,32;5,22
2019;10;10;3;10,8;2,45;191,02;4,62
2019;10;10;4;10,63;2,25;185,79;4,29
2019;10;10;5;10,14;2,16;183,32;4,04
2019;10;10;6;10,5;1,98;179,77;3,77
2019;10;10;7;13,2;2,33;174,42;3,27
2019;10;10;8;14,74;2,99;181,65;3,71
2019;10;10;9;16,62;3,94;192,36;5,01
2019;10;10;10;18,26;4,88;200,52;6,11
2019;10;10;11;19,08;5,38;207,38;6,73
2019;10;10;12;19,27;5,56;212,95;6,93
2019;10;10;13;18,91;5,38;214,11;6,73
2019;10;10;14;18,33;5,05;211,97;6,36
2019;10;10;15;17,48;4,4;211,35;5,66
2019;10;10;16;16,02;2,64;212,56;4,34
2019;10;10;17;13,51;1,69;218,04;3,28
2019;10;10;18;13,37;1,2;233,5;2,14
2019;10;10;19;13,62;0,67;279,46;1,08
2019;10;10;20;12,87;1;4,47;1,45
2019;10;10;21;11,79;1,61;30,3;2,63
2019;10;10;22;10,89;1,86;39,71;3,27
2019;10;10;23;10,02;2,06;45;3,72
2019;10;11;0;9,26;2,2;50,77;4,02
2019;10;11;1;8,62;2,35;53,78;4,21
2019;10;11;2;8,15;2,45;56,46;4,55
2019;10;11;3;7,85;2,6;58,12;4,91
2019;10;11;4;7,62;2,84;60,12;5,31
2019;10;11;5;7,44;2,98;59,27;5,56
2019;10;11;6;7,6;3,17;58,5;5,35
2019;10;11;7;9,12;4,19;59,9;5,13
2019;10;11;8;10,84;4,51;66,54;5,44
2019;10;11;9;13,15;4,1;72,81;4,75
2019;10;11;10;15,35;2,83;75,31;3,19
2019;10;11;11;17,12;1,67;74,79;1,89
2019;10;11;12;18,18;0,89;66,8;1,03
2019;10;11;13;18,7;0,35;49,54;0,4
2019;10;11;14;18,72;0,19;291,37;0,12
2019;10;11;15;18,13;0,53;283,63;0,53
2019;10;11;16;16,39;0,44;308,5;0,65
2019;10;11;17;14,52;0,34;2,6;0,45
2019;10;11;18;13,64;0,37;75,38;0,5
2019;10;11;19;12,89;0,6;104,22;0,8
2019;10;11;20;12,22;0,77;106,42;0,99
2019;10;11;21;11,65;0,84;107,26;1,07
2019;10;11;22;11,25;0,76;109,93;0,93
2019;10;11;23;10,97;0,59;117,58;0,7
2019;10;12;0;10,66;0,49;130,5;0,58
2019;10;12;1;10,35;0,46;142,55;0,56
2019;10;12;2;10,12;0,41;149,98;0,49
2019;10;12;3;9,85;0,33;145,56;0,4
2019;10;12;4;9,18;0,38;124,02;0,52
2019;10;12;5;8,87;0,62;113,96;0,83
2019;10;12;6;8,54;0,82;118,52;1,1
2019;10;12;7;10,87;0,82;119;1,18
2019;10;12;8;13,87;0,76;136,25;0,84
2019;10;12;9;16,8;1,73;217,13;2,17
2019;10;12;10;18,37;2,23;224,57;2,64
2019;10;12;11;19,49;2,52;224,62;2,94
2019;10;12;12;20,15;2,77;223,4;3,21
2019;10;12;13;20,36;2,9;221,94;3,38
2019;10;12;14;20;2,89;220,18;3,43
2019;10;12;15;18,98;2,7;219,72;3,34
2019;10;12;16;16,2;1,76;223,2;3,18
2019;10;12;17;12,95;2,16;229,56;3,07
2019;10;12;18;12,3;1,91;234,3;2,64
2019;10;12;19;12,12;1,55;234,46;2,08
2019;10;12;20;12,06;1,13;228,93;1,49
2019;10;12;21;11,7;0,77;213,05;1,04
2019;10;12;22;11,26;0,62;187,93;0,82
2019;10;12;23;10,8;0,65;172,36;0,84
2019;10;13;0;10,42;0,71;170,54;0,92
2019;10;13;1;10,5;0,77;182,31;1
2019;10;13;2;10,28;0,76;182,95;0,98
2019;10;13;3;9,92;0,7;167,82;0,89
2019;10;13;4;9,13;0,71;152,3;0,91
2019;10;13;5;8,52;0,67;141,13;0,89
2019;10;13;6;8,52;0,69;125,84;0,93
2019;10;13;7;10,83;0,69;111,08;1
2019;10;13;8;13,96;0,55;98,93;0,4
2019;10;13;9;16,97;0,58;206,22;0,75
2019;10;13;10;18,83;1,16;209,32;1,33
2019;10;13;11;20,08;1,68;212,66;1,89
2019;10;13;12;20,78;2,1;218,96;2,35
2019;10;13;13;20,96;2,35;225,13;2,65
2019;10;13;14;20,57;2,36;228,76;2,72
2019;10;13;15;19,3;2;231,83;2,71
2019;10;13;16;16,44;1,65;230,96;2,55
2019;10;13;17;14,55;1,57;231,25;2,14
2019;10;13;18;14,23;1,13;231,71;1,49
2019;10;13;19;13,98;0,62;219,9;0,82
2019;10;13;20;13,33;0,48;152,59;0,61
2019;10;13;21;12,14;0,83;128,49;1,12
2019;10;13;22;11,82;0,99;120,42;1,33
2019;10;13;23;11,55;0,98;117,99;1,31
2019;10;14;0;11,34;0,95;118,87;1,27
2019;10;14;1;10,99;0,94;122,51;1,26
2019;10;14;2;10,44;0,97;126,5;1,3
2019;10;14;3;10,13;1,01;128,73;1,35
2019;10;14;4;9,83;0,98;128,52;1,29
2019;10;14;5;9,62;0,97;124,2;1,29
2019;10;14;6;9,65;1,05;120,75;1,4
2019;10;14;7;11,51;0,96;120,72;1,48
2019;10;14;8;14,72;0,98;119,01;1,07
2019;10;14;9;17,8;1,09;183,29;1,38
2019;10;14;10;19,94;1,43;200,41;1,61
2019;10;14;11;21,19;1,58;202,75;1,71
2019;10;14;12;21,9;1,76;204,17;1,88
2019;10;14;13;22,11;1,87;204,64;2,02
2019;10;14;14;21,76;1,94;206,26;2,14
2019;10;14;15;20,81;1,82;210,96;2,32
2019;10;14;16;17,66;1,68;221,41;2,6
2019;10;14;17;14,76;1,88;232,42;2,56
2019;10;14;18;13,77;1,56;237,66;2,1
2019;10;14;19;13,44;1,17;234,51;1,51
2019;10;14;20;12,81;0,81;212,01;1,05
2019;10;14;21;11,96;0,84;181,07;1,09
2019;10;14;22;10,87;1,04;175,27;1,38
2019;10;14;23;9,99;1,22;180,37;1,61
2019;10;15;0;9,35;1,35;184,65;1,78
2019;10;15;1;8,84;1,39;187,77;1,84
2019;10;15;2;8,35;1,34;188,37;1,76
2019;10;15;3;7,84;1,27;183,53;1,67
2019;10;15;4;7,44;1,24;171,31;1,63
2019;10;15;5;7,06;1,36;159,06;1,78
2019;10;15;6;6,74;1,51;153,17;2,02
2019;10;15;7;9,48;1,36;148,41;2,07
2019;10;15;8;12,93;1,71;164,05;2,05
2019;10;15;9;15,63;2,57;191,04;3,12
2019;10;15;10;17,44;3,01;201,3;3,59
2019;10;15;11;18,67;3,28;207,48;3,9
2019;10;15;12;19,37;3,42;209,84;4,06
2019;10;15;13;19,63;3,46;208,77;4,12
2019;10;15;14;19,37;3,35;206,62;4,06
2019;10;15;15;18,46;2,98;204,95;3,74
2019;10;15;16;15,57;1,91;206,15;3,47
2019;10;15;17;12,14;2,33;209,05;3,43
2019;10;15;18;11,24;2,23;209,62;3,17
2019;10;15;19;10,53;2,06;204,91;2,91
2019;10;15;20;9,73;1,98;192,55;2,79
2019;10;15;21;8,93;2,02;180,67;2,87
2019;10;15;22;8,24;2,13;173,68;3,05
2019;10;15;23;7,82;2,19;171,58;3,15
2019;10;16;0;7,58;2,21;171,24;3,18
2019;10;16;1;7,45;2,2;170,4;3,16
2019;10;16;2;7,44;2,18;169,46;3,08
2019;10;16;3;7,49;2,14;167,13;2,99
2019;10;16;4;7,59;2,08;163,2;2,91
2019;10;16;5;7,62;2,1;160,42;2,95
2019;10;16;6;8,02;1,99;157,07;2,82
2019;10;16;7;10,61;1,48;152,35;2,62
2019;10;16;8;13,54;1,84;152,13;2,21
2019;10;16;9;16,12;2,54;185,29;3,3
2019;10;16;10;17,65;2,87;199,08;3,54
2019;10;16;11;18,31;2,88;203,5;3,48
2019;10;16;12;18,51;2,82;205,93;3,4
2019;10;16;13;18,44;2,74;207,66;3,3
2019;10;16;14;18,05;2,57;208,28;3,13
2019;10;16;15;17,39;2,24;209,87;2,82
2019;10;16;16;15,6;1,31;216,25;2,29
2019;10;16;17;13,65;1,25;233,63;1,72
2019;10;16;18;13,45;0,85;253,4;1,1
2019;10;16;19;13,17;0,46;303,96;0,57
2019;10;16;20;12,31;0,65;19,52;0,86
2019;10;16;21;11,49;1,16;45,55;1,55
2019;10;16;22;10,74;1,47;54,29;1,99
2019;10;16;23;10,15;1,6;57,79;2,19
2019;10;17;0;9,8;1,65;59,78;2,26
2019;10;17;1;9,53;1,64;62,46;2,25
2019;10;17;2;9,4;1,63;65,65;2,22
2019;10;17;3;9,37;1,55;69,38;2,08
2019;10;17;4;9,05;1,58;75,69;2,13
2019;10;17;5;8,53;1,65;82,64;2,25
2019;10;17;6;8,39;1,66;88,11;2,31
2019;10;17;7;11,05;1,51;90;2,17
2019;10;17;8;13,69;1,46;86,94;1,57
2019;10;17;9;17,18;1,07;163,82;1,39
2019;10;17;10;19,01;1,68;208,95;2
2019;10;17;11;19,67;2,11;218,83;2,44
2019;10;17;12;19,98;2,46;223,84;2,82
2019;10;17;13;19,75;2,69;225,59;3,12
2019;10;17;14;19,24;2,72;226,63;3,2
2019;10;17;15;18,38;2,47;228,46;3,03
2019;10;17;16;16,28;1,54;234,06;2,78
2019;10;17;17;13,87;1,73;242,05;2,47
2019;10;17;18;13,4;1,38;247,66;1,86
2019;10;17;19;13,26;0,95;252,31;1,24
2019;10;17;20;12,8;0,46;246,93;0,62
2019;10;17;21;12,19;0,21;173,66;0,28
2019;10;17;22;11,33;0,43;143,13;0,59
2019;10;17;23;10,76;0,63;149,28;0,85
2019;10;18;0;10,29;0,77;156,8;1,05
2019;10;18;1;9,8;0,91;165,13;1,23
2019;10;18;2;9,56;1;176,87;1,34
2019;10;18;3;9,56;1,04;188,62;1,39
2019;10;18;4;9,36;1,01;182,66;1,34
2019;10;18;5;9,17;0,99;170,02;1,31
2019;10;18;6;9,14;1;158,03;1,34
2019;10;18;7;11,1;0,96;142,29;1,3
2019;10;18;8;13,85;1,18;169,29;1,5
2019;10;18;9;16,13;2,01;203,17;2,48
2019;10;18;10;17,39;2,45;212,22;2,91
2019;10;18;11;18,16;2,63;217,65;3,08
2019;10;18;12;18,61;2,7;222,65;3,12
2019;10;18;13;18,69;2,67;226,07;3,06
2019;10;18;14;18,33;2,57;228,57;2,96
2019;10;18;15;17,52;2,38;230,87;2,82
2019;10;18;16;15,26;1,59;232,79;2,72
2019;10;18;17;12,51;1,88;234,99;2,67
2019;10;18;18;11,98;1,63;238,52;2,24
2019;10;18;19;11,72;1,25;242,79;1,69
2019;10;18;20;11,56;0,8;247,47;1,06
2019;10;18;21;11,18;0,33;236,69;0,46
2019;10;18;22;10,83;0,31;154,72;0,4
2019;10;18;23;10,13;0,52;148,45;0,69
2019;10;19;0;9,83;0,63;156,61;0,84
2019;10;19;1;9,95;0,73;178,77;0,95
2019;10;19;2;9,71;0,86;183,64;1,12
2019;10;19;3;8,95;0,95;172,93;1,25
2019;10;19;4;8,63;1,07;154,37;1,41
2019;10;19;5;8,22;1,1;145,41;1,46
2019;10;19;6;7,92;1,07;143,05;1,42
2019;10;19;7;9,93;0,97;138,25;1,41
2019;10;19;8;13,12;1,27;155,64;1,53
2019;10;19;9;15,64;2,08;186,46;2,52
2019;10;19;10;17,25;2,58;198,93;3,04
2019;10;19;11;18,3;2,92;207,59;3,39
2019;10;19;12;18,86;3,14;214,68;3,63
2019;10;19;13;18,81;3,23;218,62;3,73
2019;10;19;14;18,33;3,14;218,64;3,69
2019;10;19;15;17,29;2,81;215,85;3,47
2019;10;19;16;14,61;1,79;216,67;3,27
2019;10;19;17;11,68;2,06;221,31;3
2019;10;19;18;11,23;1,75;220,46;2,42
2019;10;19;19;10,79;1,41;210,53;1,92
2019;10;19;20;10,24;1,27;187,78;1,69
2019;10;19;21;9,42;1,37;169,52;1,86
2019;10;19;22;8,83;1,49;164,14;2
2019;10;19;23;8,37;1,49;167,93;2
2019;10;20;0;8,01;1,48;173,96;1,99
2019;10;20;1;7,42;1,47;178,78;1,99
2019;10;20;2;7,08;1,48;179,39;2
2019;10;20;3;7,06;1,49;176,09;2,01
2019;10;20;4;6,88;1,51;172,58;2,06
2019;10;20;5;6,68;1,49;168,22;2,04
2019;10;20;6;6,69;1,49;162,61;2,05
2019;10;20;7;9,32;1,24;153,76;1,99
2019;10;20;8;12,79;1,58;163,9;1,95
2019;10;20;9;15,46;2,36;191,87;2,87
2019;10;20;10;17,43;2,76;200,23;3,27
2019;10;20;11;18,76;3,02;205,11;3,53
2019;10;20;12;19,44;3,2;208,95;3,71
2019;10;20;13;19,55;3,21;210,94;3,71
2019;10;20;14;19,11;3,04;211,65;3,57
2019;10;20;15;18,06;2,64;212,04;3,26
2019;10;20;16;15,12;1,72;215,21;2,95
2019;10;20;17;12,69;1,87;219,74;2,61
2019;10;20;18;12,1;1,57;219,55;2,14
2019;10;20;19;11,87;1,28;211,56;1,69
2019;10;20;20;11,37;1,11;190,99;1,44
2019;10;20;21;10,71;1,14;171,76;1,51
2019;10;20;22;9,96;1,17;164,85;1,55
2019;10;20;23;9,62;1,21;167,31;1,63
2019;10;21;0;9,33;1,24;172,79;1,66
2019;10;21;1;9,34;1,23;179,27;1,63
2019;10;21;2;9,37;1,12;184;1,47
2019;10;21;3;9,36;0,91;181,47;1,2
2019;10;21;4;8,72;0,79;167,47;1,04
2019;10;21;5;8,26;0,81;146;1,08
2019;10;21;6;8,32;0,95;127,34;1,27
2019;10;21;7;10,26;0,98;116,97;1,54
2019;10;21;8;13,64;1,33;100,52;1,46
2019;10;21;9;16,78;1,22;113,44;1,39
2019;10;21;10;19,39;1,01;130,94;1,2
2019;10;21;11;21,15;0,79;159,78;0,88
2019;10;21;12;22,26;0,82;196,7;0,79
2019;10;21;13;22,57;0,9;219,74;0,82
2019;10;21;14;22,23;0,9;234,23;0,8
2019;10;21;15;21,63;0,71;249,37;0,8
2019;10;21;16;18,88;0,61;259,7;0,93
2019;10;21;17;16,9;0,5;286,19;0,7
2019;10;21;18;15,91;0,61;7,4;0,8
2019;10;21;19;14,67;1,21;47,1;1,59
2019;10;21;20;13,48;1,74;61,82;2,31
2019;10;21;21;12,42;2,03;68,08;2,76
2019;10;21;22;11,76;2,17;66,67;2,98
2019;10;21;23;11,38;2,25;65,13;3,1
2019;10;22;0;11,11;2,3;65,27;3,17
2019;10;22;1;10,71;2,35;65,22;3,26
2019;10;22;2;10,27;2,43;65,25;3,39
2019;10;22;3;9,82;2,54;64,54;3,57
2019;10;22;4;9,28;2,65;64,27;3,74
2019;10;22;5;8,83;2,76;64,67;3,97
2019;10;22;6;8,56;2,79;65,73;4,12
2019;10;22;7;11,09;2,34;67,2;4,06
2019;10;22;8;15,04;2,67;63,74;3,22
2019;10;22;9;17,52;2,39;63,6;2,62
2019;10;22;10;20,75;2,19;88,98;2,62
2019;10;22;11;22,55;1,64;101,79;2,04
2019;10;22;12;23,5;1,24;103,08;1,61
2019;10;22;13;23,79;1,06;93,37;1,45
2019;10;22;14;23,46;1,05;78,02;1,52
2019;10;22;15;22,44;1,03;63,05;1,67
2019;10;22;16;19,26;1,21;52,09;1,78
2019;10;22;17;16,83;1,71;50,36;2,32
2019;10;22;18;15,15;2,19;55,63;2,99
2019;10;22;19;13,51;2,51;62,4;3,51
2019;10;22;20;12,27;2,72;66,97;3,89
2019;10;22;21;11,46;2,78;69,43;4,06
2019;10;22;22;10,94;2,75;72,13;4,03
2019;10;22;23;10,66;2,66;76,41;3,85
2019;10;23;0;10,51;2,5;81,19;3,54
2019;10;23;1;10,6;2,3;86,88;3,18
2019;10;23;2;10,8;2,09;94,07;2,84
2019;10;23;3;11,06;1,89;101,91;2,54
2019;10;23;4;10,81;1,76;110,2;2,36
2019;10;23;5;10,46;1,65;116,2;2,18
2019;10;23;6;10,33;1,49;119,52;1,99
2019;10;23;7;11,98;1,25;121,7;1,8
2019;10;23;8;15,64;1,2;109,38;1,43
2019;10;23;9;17,87;1,03;107,61;1,01
2019;10;23;10;20,94;0,63;179,29;0,68
2019;10;23;11;22,65;0,53;198,97;0,49
2019;10;23;12;23,51;0,51;183,52;0,5
2019;10;23;13;23,82;0,65;170,31;0,72
2019;10;23;14;23,57;0,8;178,89;0,91
2019;10;23;15;22,8;0,88;203,6;1,09
2019;10;23;16;19,54;1,17;225,81;1,67
2019;10;23;17;17,64;1,24;238,11;1,64
2019;10;23;18;16,96;0,9;250,14;1,18
2019;10;23;19;16,78;0,56;266,78;0,7
2019;10;23;20;16,33;0,28;281,31;0,35
2019;10;23;21;15,91;0,15;266,99;0,18
2019;10;23;22;15,52;0,15;212,01;0,19
2019;10;23;23;15,09;0,31;190,18;0,38
2019;10;24;0;14,62;0,52;190,3;0,65
2019;10;24;1;13,98;0,7;190,3;0,88
2019;10;24;2;13,25;0,83;187,59;1,04
2019;10;24;3;12,59;0,89;182,51;1,14
2019;10;24;4;11,73;0,91;172,57;1,16
2019;10;24;5;10,63;0,89;159,33;1,16
2019;10;24;6;10,22;0,94;146,84;1,24
2019;10;24;7;11,51;1;140,37;1,4
2019;10;24;8;14,86;1,09;127,69;1,29
2019;10;24;9;17,48;1,46;167,6;1,88
2019;10;24;10;19,62;2,18;189,09;2,68
2019;10;24;11;20,83;2,44;195,82;2,91
2019;10;24;12;21,4;2,53;199,11;3
2019;10;24;13;21,51;2,41;197,32;2,87
2019;10;24;14;21,05;2,09;189,67;2,55
2019;10;24;15;20,01;1,52;183,25;2,18
2019;10;24;16;17,24;1,31;191,38;1,88
2019;10;24;17;15,5;1,33;197,8;1,77
2019;10;24;18;15,12;1,26;196,63;1,63
2019;10;24;19;14,26;1,08;183,73;1,39
2019;10;24;20;13,4;1,05;156,3;1,35
2019;10;24;21;12,1;1,22;149,66;1,61
2019;10;24;22;11,4;1,22;155,89;1,61
2019;10;24;23;10,8;1,15;156,75;1,5
2019;10;25;0;10,35;1,07;147,82;1,4
2019;10;25;1;10,29;1,06;131,11;1,38
2019;10;25;2;10,04;1,03;115,02;1,36
2019;10;25;3;9,68;1,06;97,23;1,4
2019;10;25;4;9,22;1,19;81,28;1,59
2019;10;25;5;8,54;1,52;72,03;2,03
2019;10;25;6;7,78;1,88;70,36;2,53
2019;10;25;7;9,15;1,93;70,61;2,87
2019;10;25;8;12,87;2,26;65,11;2,79
2019;10;25;9;15,4;2,39;62,76;2,68
2019;10;25;10;18,56;2,42;80,72;2,96
2019;10;25;11;20,3;2,11;90,85;2,67
2019;10;25;12;21,22;1,76;98,67;2,3
2019;10;25;13;21,53;1,46;99,87;1,98
2019;10;25;14;21,18;1,24;87,1;1,77
2019;10;25;15;19,98;1;58,04;1,71
2019;10;25;16;16,45;1,47;29,02;2,15
2019;10;25;17;13,13;2,3;26,39;3,23
2019;10;25;18;10,86;2,78;32,48;4,07
2019;10;25;19;9,28;3,05;38,75;4,77
2019;10;25;20;8,38;3,14;44,19;5,32
2019;10;25;21;7,92;3,14;48,02;5,59
2019;10;25;22;7,69;3,15;50,03;5,61
2019;10;25;23;7,48;3,14;51,36;5,55
2019;10;26;0;7,26;3,15;52,16;5,52
2019;10;26;1;7,07;3,14;52,99;5,45
2019;10;26;2;6,88;3,12;54,48;5,34
2019;10;26;3;6,73;3,09;57,27;5,2
2019;10;26;4;6,43;3,06;59,96;5,1
2019;10;26;5;6,02;3,03;62,38;5,05
2019;10;26;6;5,77;2,98;65,52;4,97
2019;10;26;7;8,4;2,69;68,2;4,74
2019;10;26;8;12,32;3,15;66,43;3,54
2019;10;26;9;15,22;2,52;63,91;2,64
2019;10;26;10;18,69;1,56;82,23;1,65
2019;10;26;11;21,39;0,61;138,61;0,75
2019;10;26;12;22,46;0,4;203,05;0,45
2019;10;26;13;22,7;0,36;224,12;0,31
2019;10;26;14;22,23;0,23;226,4;0,12
2019;10;26;15;21,11;0,1;247,38;0,05
2019;10;26;16;18,35;0,1;55,01;0,12
2019;10;26;17;16,88;0,4;61,93;0,51
2019;10;26;18;15,87;0,81;73,14;1,02
2019;10;26;19;14,21;1,1;85,91;1,45
2019;10;26;20;13,41;1,24;93,24;1,63
2019;10;26;21;12,71;1,18;95,33;1,56
2019;10;26;22;12,41;0,96;95,62;1,28
2019;10;26;23;12,33;0,73;92,46;0,99
2019;10;27;0;12,16;0,64;84,43;0,89
2019;10;27;1;11,99;0,59;82,41;0,82
2019;10;27;2;11,84;0,56;82,78;0,77
2019;10;27;3;11,55;0,52;83,09;0,74
2019;10;27;4;11,15;0,58;79,9;0,82
2019;10;27;5;10,76;0,7;77,68;0,96
2019;10;27;6;10,25;0,78;74,85;1,08
2019;10;27;7;11,25;0,79;73,9;1,17
2019;10;27;8;14,23;0,86;72,55;1,16
2019;10;27;9;16,48;1;70,86;0,98
2019;10;27;10;19,08;0,24;352,65;0,32
2019;10;27;11;20,48;0,93;291,8;1,1
2019;10;27;12;22,19;1,09;289,6;1,29
2019;10;27;13;22,82;0,97;292,83;1,14
2019;10;27;14;22,55;0,78;293,5;0,94
2019;10;27;15;21,39;0,55;293,63;0,8
2019;10;27;16;18,43;0,43;282,53;0,61
2019;10;27;17;16,97;0,32;318,95;0,41
2019;10;27;18;16,22;0,51;23,43;0,63
2019;10;27;19;15,21;0,89;53,53;1,1
2019;10;27;20;13,73;1,12;71,31;1,45
2019;10;27;21;13,01;1,24;82,74;1,61
2019;10;27;22;12,4;1,28;87,21;1,7
2019;10;27;23;11,99;1,23;85,63;1,63
2019;10;28;0;11,83;1,1;80,2;1,47
2019;10;28;1;11,52;1,01;68,2;1,35
2019;10;28;2;11;1,08;54,13;1,42
2019;10;28;3;10,38;1,28;47,96;1,67
2019;10;28;4;9,55;1,54;51,39;2,01
2019;10;28;5;8,65;1,79;57,14;2,36
2019;10;28;6;8,02;1,94;63,64;2,58
2019;10;28;7;9,25;1,85;69,27;2,64
2019;10;28;8;12,79;1,73;72,38;2,32
2019;10;28;9;15,08;1,57;72,65;1,68
2019;10;28;10;18,6;0,98;95,03;1,13
2019;10;28;11;20,51;0,52;156,91;0,54
2019;10;28;12;21,33;0,69;208,61;0,64
2019;10;28;13;21,42;0,86;228,67;0,82
2019;10;28;14;21,19;0,95;237,75;0,96
2019;10;28;15;19,42;0,74;245,06;1,09
2019;10;28;16;16,23;0,39;246,5;0,61
2019;10;28;17;14,05;0,38;34,02;0,5
2019;10;28;18;12,63;1,26;50,01;1,68
2019;10;28;19;10,42;1,98;59,19;2,73
2019;10;28;20;8,99;2,38;66,38;3,4
2019;10;28;21;8,37;2,46;70,93;3,73
2019;10;28;22;8,11;2,37;74,5;3,65
2019;10;28;23;7,95;2,2;78,13;3,32
2019;10;29;0;7,84;2,01;83,98;2,94
2019;10;29;1;7,86;1,82;93,21;2,58
2019;10;29;2;7,69;1,66;108,35;2,3
2019;10;29;3;7,4;1,63;127,8;2,21
2019;10;29;4;7;1,7;141,55;2,27
2019;10;29;5;6,66;1,66;148,11;2,23
2019;10;29;6;6,45;1,55;151,62;2,07
2019;10;29;7;7,57;1,28;151,25;1,92
2019;10;29;8;10,73;1,27;161,79;1,53
2019;10;29;9;12,86;1,71;200,34;2,04
2019;10;29;10;14,87;2,3;218,93;2,71
2019;10;29;11;16,37;2,78;229,45;3,22
2019;10;29;12;17,08;3,03;233,93;3,51
2019;10;29;13;17,15;3,16;235,56;3,69
2019;10;29;14;16,51;3,08;236,39;3,68
2019;10;29;15;15,01;2,4;235,74;3,38
2019;10;29;16;12,21;1,85;235,64;3,02
2019;10;29;17;11;1,69;240,12;2,38
2019;10;29;18;11,05;1,17;254,85;1,59
2019;10;29;19;10,79;0,74;297,65;0,99
2019;10;29;20;10,31;0,86;357,4;1,14
2019;10;29;21;9,56;1,23;30,15;1,68
2019;10;29;22;8,87;1,5;48,17;2,12
2019;10;29;23;8,26;1,65;58,2;2,41
2019;10;30;0;7,75;1,72;63,79;2,57
2019;10;30;1;7,35;1,73;66,09;2,66
2019;10;30;2;7,08;1,71;66,25;2,72
2019;10;30;3;7,22;1,53;63,96;2,79
2019;10;30;4;7,31;1,68;60,82;2,75
2019;10;30;5;7,16;1,78;62,31;2,69
2019;10;30;6;6,98;1,8;65,43;2,7
2019;10;30;7;7,61;1,88;68,55;2,62
2019;10;30;8;8,8;1,98;77,94;2,15
